sample_id,split,bucket,reasons,text,fg_fraction,skel_fraction,cc_count,dir_h_frac,stroke_width_mean,ruling_response_mean,ruling_response_p95,warning_count
school_notebooks_train_0230780,train,clean_core,,мая,0.08574380165289257,0.021952479338842975,1.0,0.16201117318435754,3.6310460744151944,12.36402416229248,53.0,0.0
school_notebooks_train_0208752,train,clean_core,,[],0.07713963963963964,0.018018018018018018,3.0,0.4076923076923077,4.259897995359471,14.815033912658691,67.0,0.0
school_notebooks_train_0138299,train,clean_core,,етя,0.13761645962732919,0.026785714285714284,1.0,0.41694915254237286,4.891935528756098,11.56298542022705,39.0,0.0
school_notebooks_train_0048766,train,clean_core,,относится,0.12155400302114804,0.02955060422960725,6.0,0.3511450381679389,3.953944971688424,6.990228652954102,28.0,0.0
school_notebooks_train_0071528,train,clean_core,,сухие,0.103515625,0.042146381578947366,3.0,0.3510392609699769,2.434123119258068,10.5960111618042,28.0,0.0
school_notebooks_train_0240987,train,clean_core,,роде.,0.12297952586206896,0.03865840517241379,2.0,0.16878980891719744,3.023427671333924,12.444908142089844,23.0,0.0
school_notebooks_train_0062343,train,clean_core,,бивается,0.08368330039525691,0.03026185770750988,7.0,0.416988416988417,2.666777909027277,7.27038049697876,26.0,0.0
school_notebooks_train_0194477,train,clean_core,,надеяться,0.16149328859060402,0.050335570469798654,12.0,0.25528169014084506,3.2552447457926954,17.847944259643555,60.0,0.0
school_notebooks_train_0170414,train,clean_core,,старых,0.09086044520547945,0.04280821917808219,11.0,0.12470023980815348,2.171335136523794,10.990047454833984,21.0,0.0
school_notebooks_train_0149665,train,clean_core,,до,0.09635416666666667,0.03732638888888889,2.0,0.19672131147540983,2.551116482665707,17.41015625,42.0,0.0
school_notebooks_train_0212969,train,clean_core,,мая,0.1115771812080537,0.032508389261744965,1.0,0.2826086956521739,3.270741034091737,19.532194137573242,37.0,0.0
school_notebooks_train_0196370,train,clean_core,,пошёл,0.1384519867549669,0.04045943708609272,3.0,0.16786570743405277,3.10286348494465,20.654386520385742,80.0,0.0
school_notebooks_train_0212763,train,clean_core,,скл,0.1077492774566474,0.02583092485549133,1.0,0.36860068259385664,4.059482685110246,19.272579193115234,62.0,0.0
school_notebooks_train_0047203,train,hard_real,ruling_high,играют,0.12430555555555556,0.06475694444444445,6.0,0.15365853658536585,2.1894150230981477,35.18715286254883,117.0,0.0
school_notebooks_train_0082732,train,clean_core,,"""гари",0.08440170940170941,0.028979700854700856,6.0,0.242152466367713,2.780192179771335,6.83346700668335,17.0,0.0
school_notebooks_train_0262557,train,clean_core,,борис,0.07785087719298246,0.039473684210526314,2.0,0.2939297124600639,2.133714124971799,12.132538795471191,31.0,0.0
school_notebooks_train_0081629,train,clean_core,,ма,0.11497326203208556,0.0254846256684492,2.0,0.49683544303797467,4.316771216983508,7.058322429656982,17.0,0.0
school_notebooks_train_0090490,train,clean_core,,работа.,0.07675970873786407,0.034435679611650484,3.0,0.16030534351145037,2.305647224579703,7.72800350189209,27.0,0.0
school_notebooks_train_0194285,train,hard_real,cc_high,"поднимаются,",0.15426136363636364,0.04479166666666667,26.0,0.1721311475409836,3.3071654033448707,17.46088981628418,70.0,0.0
school_notebooks_train_0193182,train,hard_real,fg_high;stroke_width_high,вот,0.2056640625,0.0392578125,5.0,0.18536585365853658,5.02302633384387,10.653711318969727,37.0,0.0
school_notebooks_train_0008237,train,clean_core,,падали,0.14754464285714286,0.04441964285714286,1.0,0.1834862385321101,3.2624985287893824,11.530022621154785,28.0,0.0
school_notebooks_train_0051862,train,clean_core,,верстак.,0.083984375,0.03369140625,1.0,0.27492447129909364,2.537724410850325,8.16796875,30.0,0.0
school_notebooks_train_0239417,train,clean_core,,золотисто-,0.07625482625482626,0.028655888030888033,3.0,0.20309477756286268,2.544210835553023,6.716578006744385,21.0,0.0
school_notebooks_train_0216510,train,clean_core,,сильнейшого.,0.12196333922261485,0.03660556537102474,6.0,0.18792866941015088,3.2518150859078947,8.995859146118164,38.0,0.0
school_notebooks_train_0158238,train,clean_core,,2скл,0.16944781553398058,0.037014563106796114,8.0,0.2786259541984733,4.31594286041274,11.6922025680542,45.0,0.0
school_notebooks_train_0196166,train,hard_real,cc_high;ruling_high,раскидистой,0.12486293859649122,0.04632675438596491,13.0,0.16298342541436464,2.655636748790224,22.813047409057617,74.0,0.0
school_notebooks_train_0119253,train,clean_core,,ездят,0.13511029411764705,0.056460084033613446,7.0,0.3326226012793177,2.490382872335722,21.45535659790039,84.0,0.0
school_notebooks_train_0119039,train,clean_core,,или,0.10183189655172414,0.02357219827586207,1.0,0.22598870056497175,3.9261755158155975,13.166352272033691,52.0,0.0
school_notebooks_train_0001974,train,clean_core,,"скл.,",0.09826962809917356,0.019111570247933883,3.0,0.2733333333333333,4.977020240341397,6.978176593780518,26.0,0.0
school_notebooks_train_0135189,train,hard_real,ruling_high,то,0.1058728448275862,0.05037715517241379,2.0,0.14210526315789473,2.1678982332602676,25.094018936157227,85.0,0.0
school_notebooks_train_0160536,train,clean_core,,"мы,",0.0927905701754386,0.01768092105263158,3.0,0.3357664233576642,4.95837553520048,6.5008225440979,29.0,0.0
school_notebooks_train_0001321,train,clean_core,,дружине,0.1369140625,0.04267578125,1.0,0.2281449893390192,3.4633448981451544,10.947949409484863,28.0,0.0
school_notebooks_train_0088302,train,clean_core,,любовь,0.1158234126984127,0.03902116402116402,1.0,0.2564102564102564,2.9932500872313486,11.32705020904541,25.0,0.0
school_notebooks_train_0257190,train,hard_real,ruling_high,увидал,0.09194711538461539,0.029847756410256412,6.0,0.20382165605095542,2.943596224191645,23.69010353088379,109.0,0.0
school_notebooks_train_0005806,train,clean_core,,клевать,0.12312734082397003,0.028792134831460675,2.0,0.3716475095785441,4.161775018764266,10.963366508483887,53.0,0.0
school_notebooks_train_0081672,train,clean_core,,"увидишь,",0.07939040492957747,0.032130281690140844,2.0,0.40706605222734255,2.435949741792417,8.616251945495605,25.0,0.0
school_notebooks_train_0141772,train,clean_core,,"подражания,",0.10296175373134328,0.04343516791044776,4.0,0.2084848484848485,2.4256988693653763,10.270872116088867,40.0,0.0
school_notebooks_train_0013167,train,hard_real,stroke_width_high,его,0.1303956834532374,0.024168165467625898,1.0,0.4279475982532751,5.164781897204587,7.15029239654541,34.0,0.0
school_notebooks_train_0239177,train,clean_core,,"бело,",0.09485728346456693,0.03063484251968504,3.0,0.22761194029850745,3.0579898410657593,7.197957515716553,28.0,0.0
school_notebooks_train_0063159,train,clean_core,,выпустили,0.11373546511627906,0.03079578488372093,4.0,0.3153846153846154,3.631930384037118,4.270984649658203,18.0,0.0
school_notebooks_train_0141725,train,clean_core,,от,0.12961647727272727,0.030362215909090908,1.0,0.13068181818181818,4.055331161454265,7.762784004211426,34.0,0.0
school_notebooks_train_0073754,train,clean_core,,2.,0.10520833333333333,0.0375,2.0,0.24342105263157895,2.8830181875995686,7.111979007720947,19.0,0.0
school_notebooks_train_0049874,train,hard_real,dir_h_high,"(2скл.,",0.11845439189189189,0.041279560810810814,5.0,0.5100502512562815,2.945255596686083,14.788956642150879,27.0,0.0
school_notebooks_train_0026741,train,clean_core,,то,0.07658179012345678,0.026234567901234566,5.0,0.2962962962962963,2.9655279726334283,20.017553329467773,77.0,0.0
school_notebooks_train_0050040,train,clean_core,,сущ.,0.15888671875,0.037890625,3.0,0.2669902912621359,4.030198725406015,17.221582412719727,25.0,0.0
school_notebooks_train_0219258,train,clean_core,,фантазией,0.11452963917525773,0.052110180412371136,8.0,0.4,2.332983045119681,16.618637084960938,34.0,0.0
school_notebooks_train_0084238,train,clean_core,,родителей,0.12057783018867925,0.042379127358490566,2.0,0.2028301886792453,2.864172029753962,8.846108436584473,16.0,0.0
school_notebooks_train_0252890,train,clean_core,,лису.,0.11891233766233766,0.03632305194805195,5.0,0.3086734693877551,3.2285810855748496,18.170150756835938,52.25,0.0
school_notebooks_train_0192406,train,clean_core,,только,0.1736111111111111,0.04873511904761905,4.0,0.18248175182481752,3.7093093103821135,10.915922164916992,39.0,0.0
school_notebooks_train_0201022,train,clean_core,,рассердился,0.10320148601398602,0.0315777972027972,1.0,0.3181076672104405,3.3823302363964904,9.221755027770996,47.0,0.0
school_notebooks_train_0089855,train,clean_core,,вешал,0.12174479166666667,0.04482886904761905,6.0,0.2471264367816092,2.6311745930516617,8.836216926574707,21.0,0.0
school_notebooks_train_0164750,train,clean_core,,д.п,0.12973484848484848,0.029829545454545456,9.0,0.4717948717948718,4.0784167417089465,15.425504684448242,60.0,0.0
school_notebooks_train_0208002,train,clean_core,,в.,0.10047743055555555,0.026258680555555556,2.0,0.2032520325203252,3.2241955879936195,8.63064193725586,22.0,0.0
school_notebooks_train_0061875,train,clean_core,,"собственная,",0.08444940476190477,0.028025793650793652,9.0,0.2959830866807611,2.8261087922528563,7.282614231109619,22.0,0.0
school_notebooks_train_0232490,train,clean_core,,ч.,0.1470703125,0.0275390625,3.0,0.1564625850340136,4.382384740329917,14.600976943969727,58.04999923706055,0.0
school_notebooks_train_0181867,train,hard_real,ruling_high,причинные,0.12509952229299362,0.05712579617834395,5.0,0.15566037735849056,2.2567257447969085,23.364351272583008,67.0,0.0
school_notebooks_train_0222049,train,clean_core,,"циркуль,",0.09332107843137255,0.03167892156862745,2.0,0.3374558303886926,2.8020368422973134,5.647977828979492,22.0,0.0
school_notebooks_train_0207943,train,clean_core,,планирует,0.12003391472868218,0.03409641472868217,2.0,0.23817292006525284,3.200998888948239,14.020954132080078,46.0,0.0
school_notebooks_train_0138104,train,clean_core,,голоса.,0.11572966507177034,0.028409090909090908,3.0,0.4178743961352657,3.8059393242153265,10.01435375213623,42.0,0.0
school_notebooks_train_0144035,train,clean_core,,форму,0.0996919014084507,0.035431338028169015,5.0,0.20833333333333334,2.782884439927237,5.5871477127075195,17.0,0.0
school_notebooks_train_0192547,train,clean_core,,полета.,0.17027889784946237,0.04007056451612903,2.0,0.13441955193482688,4.160683464100568,12.772345542907715,40.0,0.0
school_notebooks_train_0021081,train,clean_core,,не,0.09588068181818182,0.028764204545454544,1.0,0.19760479041916168,3.1279555080661696,14.709872245788574,44.0,0.0
school_notebooks_train_0101036,train,clean_core,,от,0.13584183673469388,0.03316326530612245,1.0,0.20161290322580644,3.857167416985164,15.564732551574707,60.0,0.0
school_notebooks_train_0181669,train,clean_core,,то,0.10714285714285714,0.033203125,3.0,0.1016949152542373,3.2116307249232006,19.710100173950195,72.0,0.0
school_notebooks_train_0128235,train,clean_core,,ед.ч.,0.09639830508474577,0.025247175141242938,5.0,0.3023952095808383,3.569001140038591,14.238259315490723,31.0,0.0
school_notebooks_train_0171305,train,clean_core,,ятий,0.13971185064935066,0.028003246753246752,5.0,0.24372759856630824,4.489995032391184,9.386871337890625,29.0,0.0
school_notebooks_train_0251696,train,hard_real,fg_low;skel_low,"""5-""",0.032134433962264154,0.01474056603773585,4.0,0.38235294117647056,2.2337067878119203,11.2421875,45.849998474121094,0.0
school_notebooks_train_0166249,train,clean_core,,"же,",0.08888561320754718,0.024911556603773585,2.0,0.1534090909090909,3.6494868650421637,9.27962875366211,21.0,0.0
school_notebooks_train_0035474,train,clean_core,,спр.,0.09979838709677419,0.025369623655913977,2.0,0.2679738562091503,3.7210910978465983,9.34375,35.0,0.0
school_notebooks_train_0077018,train,clean_core,,кто-нибудь,0.12003138075313807,0.051255230125523014,5.0,0.25448430493273544,2.418140598694527,10.06321907043457,25.0,0.0
school_notebooks_train_0234199,train,clean_core,,"проснулась,",0.12827743902439023,0.027057926829268292,8.0,0.4838709677419355,4.340516044155092,9.059679985046387,46.0,0.0
school_notebooks_train_0136001,train,clean_core,,от,0.11264204545454545,0.030113636363636363,1.0,0.19642857142857142,3.5459079091142236,18.403409957885742,60.0,0.0
school_notebooks_train_0256670,train,clean_core,,перед,0.11307565789473684,0.038651315789473686,1.0,0.2408026755852843,2.940088941449838,16.618694305419922,36.0,0.0
school_notebooks_train_0152713,train,clean_core,,е-,0.06870039682539683,0.024553571428571428,2.0,0.2524271844660194,2.68566006841485,20.278274536132812,47.0,0.0
school_notebooks_train_0187867,train,clean_core,,стали,0.10915492957746478,0.03576144366197183,5.0,0.3888888888888889,3.364127241592183,14.9000883102417,42.0,0.0
school_notebooks_train_0143233,train,clean_core,,5/4,0.07593201754385964,0.038651315789473686,3.0,0.16783216783216784,2.070504436148612,8.803728103637695,37.0,0.0
school_notebooks_train_0250762,train,clean_core,,криканьем.,0.15450367647058824,0.03432904411764706,2.0,0.29345088161209065,4.47109725756669,11.892969131469727,45.0,0.0
school_notebooks_train_0183867,train,hard_real,skel_high,"огородах,",0.13203125,0.06536458333333334,1.0,0.295,2.2333855924036827,19.058332443237305,37.0,0.0
school_notebooks_train_0190906,train,hard_real,stroke_width_high,ходим,0.14192708333333334,0.027633101851851853,1.0,0.37092731829573933,5.130739696728024,12.544487953186035,55.0,0.0
school_notebooks_train_0072722,train,clean_core,,"труд,",0.12155172413793103,0.04493534482758621,3.0,0.22323462414578588,2.6390576063907956,10.550323486328125,24.0,0.0
school_notebooks_train_0011136,train,clean_core,,условные,0.147493961352657,0.03706219806763285,3.0,0.25735294117647056,3.63193092070029,10.929951667785645,50.0,0.0
school_notebooks_train_0243211,train,clean_core,,от,0.13950892857142858,0.03491709183673469,1.0,0.26956521739130435,3.974864279432226,20.613361358642578,85.0,0.0
school_notebooks_train_0220128,train,clean_core,,упражнение,0.09633366141732283,0.03531003937007874,1.0,0.32961783439490444,2.63676301261928,6.499815464019775,20.0,0.0
school_notebooks_train_0167516,train,clean_core,,"птиц,",0.11742424242424243,0.03465909090909091,2.0,0.140625,3.242197287237077,14.902840614318848,34.0,0.0
school_notebooks_train_0059950,train,clean_core,,шерстяная,0.08884580291970803,0.03712363138686131,1.0,0.1906116642958748,2.4545405120143524,8.59808349609375,21.0,0.0
school_notebooks_train_0157600,train,clean_core,,лапках.,0.1325563524590164,0.03265881147540984,4.0,0.269811320754717,3.9845271854322486,9.392097473144531,26.0,0.0
school_notebooks_train_0077571,train,clean_core,,люди,0.11085304054054054,0.033572635135135136,5.0,0.21194029850746268,3.143476197836709,12.922614097595215,42.0,0.0
school_notebooks_train_0081909,train,clean_core,,"тихий,",0.06920362903225806,0.02535282258064516,3.0,0.4832089552238806,2.7023583907478197,5.534375190734863,17.0,0.0
school_notebooks_train_0226405,train,clean_core,,было,0.14701704545454544,0.03622159090909091,1.0,0.23157894736842105,3.928826164199399,13.92573070526123,47.0,0.0
school_notebooks_train_0236475,train,clean_core,,пост.-,0.14710582386363635,0.037908380681818184,10.0,0.3008849557522124,3.8242545381484745,9.353693008422852,20.0,0.0
school_notebooks_train_0007771,train,clean_core,,пост.:,0.13361220472440946,0.054133858267716536,8.0,0.2525458248472505,2.4961630054842927,18.422245025634766,84.0,0.0
school_notebooks_train_0168077,train,clean_core,,румяное,0.12378246753246754,0.037236201298701296,1.0,0.1700507614213198,3.3899235843932543,13.619216918945312,32.0,0.0
school_notebooks_train_0208444,train,clean_core,,кто-,0.09204727564102565,0.024238782051282052,2.0,0.24110671936758893,3.4663966433902735,13.242287635803223,60.0,0.0
school_notebooks_train_0204641,train,clean_core,,орлу,0.11411516853932584,0.03827247191011236,2.0,0.2553191489361702,3.0611865838541226,9.225420951843262,34.0,0.0
school_notebooks_train_0061398,train,clean_core,,меня,0.12210398706896551,0.03084590517241379,2.0,0.20127118644067796,3.9008552110073342,14.031654357910156,32.0,0.0
school_notebooks_train_0092027,train,clean_core,,кашке,0.10745872641509434,0.028596698113207548,1.0,0.47901234567901235,3.8619262794631313,6.801223278045654,23.0,0.0
school_notebooks_train_0136771,train,clean_core,,"растение,",0.10108901515151515,0.031427556818181816,2.0,0.4109347442680776,3.0906308761369172,9.82930850982666,42.0,0.0
school_notebooks_train_0029115,train,clean_core,,всего,0.10057357594936708,0.0390625,1.0,0.35253456221198154,2.5457110758928776,12.333563804626465,64.0,0.0
school_notebooks_train_0104608,train,hard_real,stroke_width_high,нашем,0.13545918367346937,0.02506377551020408,1.0,0.3095823095823096,5.2051868097575404,12.102295875549316,44.0,0.0
school_notebooks_train_0168373,train,clean_core,,566,0.08372395833333333,0.020052083333333335,3.0,0.25157232704402516,3.9960274883259554,12.571744918823242,43.04999923706055,0.0
school_notebooks_train_0236358,train,clean_core,,показалось,0.15927181603773585,0.04326356132075472,3.0,0.2780337941628264,3.4400180498728785,14.42357063293457,50.0,0.0
school_notebooks_train_0099392,train,clean_core,,труд,0.1355263157894737,0.04802631578947368,1.0,0.16049382716049382,2.8545429451634807,13.148355484008789,34.0,0.0
school_notebooks_train_0023126,train,clean_core,,контрольный,0.10113065326633165,0.04852386934673367,3.0,0.14537444933920704,2.210379102507885,18.967573165893555,58.0,0.0
school_notebooks_train_0130214,train,clean_core,,классная,0.09598214285714286,0.03459821428571429,5.0,0.19487179487179487,2.65823314753635,6.656900882720947,16.0,0.0
school_notebooks_train_0084054,train,clean_core,,"диван,",0.11081560283687943,0.0398936170212766,3.0,0.22110552763819097,2.801024146375822,6.57169771194458,19.0,0.0
school_notebooks_train_0017729,train,clean_core,,могут,0.10665760869565218,0.03125,1.0,0.30405405405405406,3.428067831769593,8.57608699798584,29.0,0.0
school_notebooks_train_0175532,train,clean_core,,пре-,0.09341397849462366,0.03797043010752688,3.0,0.24896265560165975,2.5341872031960473,8.668346405029297,20.0,0.0
school_notebooks_train_0006993,train,clean_core,,дупла,0.0978558394160584,0.0395757299270073,2.0,0.20887728459530025,2.4105984567460657,8.599224090576172,27.0,0.0
school_notebooks_train_0266955,train,hard_real,stroke_width_high,на,0.12088815789473684,0.02088815789473684,2.0,0.203125,5.354159688229139,6.652467250823975,29.0,0.0
school_notebooks_train_0086443,train,clean_core,,дверь.,0.08828883495145631,0.039290048543689324,1.0,0.09407665505226481,2.334681401773507,8.556583404541016,23.0,0.0
school_notebooks_train_0117037,train,clean_core,,1.,0.06358506944444445,0.020399305555555556,5.0,0.4,3.055949176608408,17.11762237548828,56.0,0.0
school_notebooks_train_0189882,train,clean_core,,окончаниях,0.11267784552845528,0.04611280487804878,1.0,0.4375,2.5968390346162793,12.643736839294434,28.0,0.0
school_notebooks_train_0045800,train,clean_core,,взять,0.06950431034482758,0.03771551724137931,4.0,0.20394736842105263,2.1079008975899187,5.318561553955078,14.850000381469727,0.0
school_notebooks_train_0035999,train,clean_core,,окна,0.1434273097826087,0.03388247282608696,1.0,0.2638888888888889,4.026519191226831,9.813348770141602,44.0,0.0
school_notebooks_train_0141527,train,clean_core,,контрольный,0.09920343137254901,0.04405637254901961,5.0,0.18335500650195058,2.381658549599095,11.623039245605469,39.0,0.0
school_notebooks_train_0207687,train,clean_core,,команде.,0.0816717791411043,0.03585122699386503,2.0,0.1957040572792363,2.4111951454134175,7.265625,27.0,0.0
school_notebooks_train_0181465,train,clean_core,,ней,0.13310185185185186,0.040943287037037035,2.0,0.12140575079872204,3.0441260914967976,15.70486068725586,55.0,0.0
school_notebooks_train_0055637,train,clean_core,,подросла,0.11057692307692307,0.033278245192307696,2.0,0.24947589098532494,3.262809915030132,9.135066032409668,26.0,0.0
school_notebooks_train_0188665,train,clean_core,,"показывают,",0.09224759615384616,0.04429086538461539,2.0,0.4340071343638526,2.3123688950342256,14.232271194458008,35.0,0.0
school_notebooks_train_0000737,train,clean_core,,работа.,0.0982824427480916,0.03208492366412214,2.0,0.25524475524475526,3.11162159469673,6.863311290740967,23.0,0.0
school_notebooks_train_0048384,train,clean_core,,горцев.,0.07610161870503597,0.02900179856115108,2.0,0.2613240418118467,2.549307198792338,7.1137590408325195,22.0,0.0
school_notebooks_train_0005009,train,clean_core,,перелатают,0.07115185950413223,0.03144369834710744,7.0,0.47644927536231885,2.407722639859487,5.93595027923584,17.0,0.0
school_notebooks_train_0013061,train,clean_core,,кустом,0.0722531847133758,0.035828025477707005,1.0,0.1855421686746988,2.1671969690528057,6.035330295562744,16.0,0.0
school_notebooks_train_0145115,train,clean_core,,в-,0.06151107594936709,0.020371835443037976,2.0,0.2777777777777778,2.9633654265691525,6.66851282119751,13.0,0.0
school_notebooks_train_0114740,train,clean_core,,под,0.12974683544303797,0.029074367088607594,1.0,0.4339622641509434,4.346147965361124,9.557159423828125,39.0,0.0
school_notebooks_train_0012121,train,clean_core,,"лом,",0.14618481595092025,0.027319785276073618,2.0,0.2733333333333333,4.728310806232493,12.199386596679688,56.0,0.0
school_notebooks_train_0261457,train,clean_core,,что,0.06420068027210885,0.019026360544217687,3.0,0.3670212765957447,3.4099863171902247,11.97821044921875,30.0,0.0
school_notebooks_train_0029335,train,hard_real,dir_h_high,"язык,",0.097875,0.044375,1.0,0.5235732009925558,2.4048539760824275,5.122375011444092,14.0,0.0
school_notebooks_train_0259576,train,clean_core,,сейчас,0.13015625,0.030234375,3.0,0.2729528535980149,3.929018560151854,17.223905563354492,46.0,0.0
school_notebooks_train_0147237,train,clean_core,,задания,0.1332085253456221,0.03377016129032258,2.0,0.3326959847036329,3.9712759713219516,13.084173202514648,57.0,0.0
school_notebooks_train_0204482,train,clean_core,,то,0.13121639784946237,0.04838709677419355,3.0,0.4602649006622517,2.8966484518003233,20.60198211669922,41.0,0.0
school_notebooks_train_0130156,train,clean_core,,"темнота,",0.07771381578947369,0.03443667763157895,9.0,0.23631123919308358,2.250716115618607,6.286184310913086,22.0,0.0
school_notebooks_train_0259161,train,clean_core,,под,0.11899038461538461,0.04767628205128205,4.0,0.30327868852459017,2.3860991091238266,13.805688858032227,51.0,0.0
school_notebooks_train_0010258,train,clean_core,,то,0.14166039156626506,0.027202560240963857,3.0,0.3546325878594249,4.95604122458176,9.044145584106445,29.0,0.0
school_notebooks_train_0021713,train,clean_core,,жен.,0.16889312977099236,0.03709446564885496,2.0,0.2123076923076923,4.292192322640036,20.423425674438477,64.0,0.0
school_notebooks_train_0041636,train,clean_core,,упражнение,0.07173295454545454,0.028977272727272727,6.0,0.29777777777777775,2.3923744844523784,7.259943008422852,29.0,0.0
school_notebooks_train_0218060,train,clean_core,,родам,0.1015625,0.032134433962264154,2.0,0.32978723404255317,3.0396352318906,16.70806312561035,44.0,0.0
school_notebooks_train_0209970,train,clean_core,,они,0.10965401785714286,0.029854910714285716,2.0,0.2557077625570776,3.388771486287074,7.694893836975098,16.0,0.0
school_notebooks_train_0020972,train,clean_core,,такой,0.14768145161290322,0.03637432795698925,2.0,0.22294372294372294,3.6995978912593133,18.97807502746582,48.0,0.0
school_notebooks_train_0256451,train,clean_core,,т.,0.09953703703703703,0.03607253086419753,3.0,0.14285714285714285,2.6708665009681223,21.59297752380371,78.0,0.0
school_notebooks_train_0068510,train,clean_core,,(2 ск.,0.10982572115384616,0.047926682692307696,2.0,0.36235955056179775,2.480815096422427,11.149338722229004,24.0,0.0
school_notebooks_train_0008705,train,hard_real,ruling_high,играют,0.1644088669950739,0.05172413793103448,12.0,0.35684062059238364,3.1789793129604815,33.96828842163086,132.0,0.0
school_notebooks_train_0211721,train,clean_core,,сущ,0.11076108870967742,0.03515625,1.0,0.2727272727272727,2.896321721910422,13.904108047485352,33.0,0.0
school_notebooks_train_0220277,train,clean_core,,имеют,0.12914823008849557,0.030189896755162243,1.0,0.3526912181303116,4.141202799493005,7.722022533416748,29.0,0.0
school_notebooks_train_0016844,train,clean_core,,книги,0.078125,0.022401147959183673,4.0,0.4080267558528428,3.367599908242731,6.1336894035339355,18.0,0.0
school_notebooks_train_0131596,train,clean_core,,"стелить,",0.0868439226519337,0.029523480662983426,2.0,0.3131868131868132,2.7243528948688507,10.027796745300293,26.700000762939453,0.0
school_notebooks_train_0230416,train,clean_core,,как,0.1273871527777778,0.03298611111111111,1.0,0.13609467455621302,3.8377438099174905,17.046875,65.0,0.0
school_notebooks_train_0023229,train,clean_core,,обычного,0.1150045955882353,0.02297794117647059,10.0,0.3157894736842105,4.504013835262416,21.211454391479492,54.0,0.0
school_notebooks_train_0174097,train,clean_core,,(какой?),0.09004739336492891,0.03169431279620853,7.0,0.3978494623655914,2.9299585097165104,12.98659610748291,38.0,0.0
school_notebooks_train_0006204,train,clean_core,,опавшей,0.1047751168224299,0.03402453271028037,2.0,0.2832699619771863,2.89905518795498,8.22612476348877,25.0,0.0
school_notebooks_train_0035353,train,hard_real,stroke_width_high,пос-,0.11964285714285715,0.019732142857142858,3.0,0.44,5.563934071568825,13.33544635772705,60.0,0.0
school_notebooks_train_0206168,train,clean_core,,контрольный,0.07198886639676114,0.028972672064777327,7.0,0.329938900203666,2.552211415231584,8.789156913757324,26.0,0.0
school_notebooks_train_0228688,train,clean_core,,"блистая,",0.13420376712328766,0.03670804794520548,2.0,0.16893732970027248,3.4062078041810318,10.160316467285156,40.0,0.0
school_notebooks_train_0119397,train,clean_core,,работа.,0.08525587248322147,0.03166946308724832,3.0,0.25846153846153846,2.6871966641751173,11.606858253479004,24.0,0.0
school_notebooks_train_0228848,train,clean_core,,"нигде,",0.12352594339622641,0.038620283018867926,3.0,0.22491349480968859,3.0709105078397614,11.651679992675781,38.0,0.0
school_notebooks_train_0114265,train,clean_core,,премьеру,0.14091435185185186,0.025173611111111112,8.0,0.2783882783882784,4.898253174215355,6.15625,27.0,0.0
school_notebooks_train_0173461,train,clean_core,,долины,0.114921875,0.035546875,2.0,0.37675350701402804,3.3095078202520902,12.223906517028809,33.0,0.0
school_notebooks_train_0236549,train,clean_core,,"слышать,",0.13796164772727273,0.03844105113636364,3.0,0.1777301927194861,3.3764791332920163,12.636275291442871,38.0,0.0
school_notebooks_train_0211914,train,clean_core,,потери,0.08214962121212122,0.03416982323232323,3.0,0.36853448275862066,2.3412038228656153,18.52580451965332,57.45000076293945,0.0
school_notebooks_train_0199426,train,clean_core,,"живописец,",0.09948881172839506,0.033998842592592594,7.0,0.37244897959183676,2.872312505190778,7.0234856605529785,39.0,0.0
school_notebooks_train_0031481,train,clean_core,,"повеств.,",0.08412590579710146,0.034193840579710144,9.0,0.19558359621451105,2.449219493398066,13.952219009399414,67.44999694824219,0.0
school_notebooks_train_0154540,train,clean_core,,вариант 1.,0.10139142335766424,0.0302235401459854,10.0,0.18466898954703834,3.1508359037173705,9.26494026184082,38.0,0.0
school_notebooks_train_0064393,train,clean_core,,вера-,0.07272376543209877,0.028935185185185185,3.0,0.1781609195402299,2.6092420572322923,6.330246925354004,17.0,0.0
school_notebooks_train_0187121,train,clean_core,,меня,0.08486842105263158,0.02294407894736842,1.0,0.3013698630136986,3.742344429221207,9.80444049835205,43.0,0.0
school_notebooks_train_0089044,train,clean_core,,а.,0.06967213114754098,0.03048155737704918,2.0,0.2518518518518518,2.4872684904195173,8.581710815429688,36.0,0.0
school_notebooks_train_0125381,train,hard_real,ruling_high,вдаль,0.10920698924731183,0.058299731182795696,3.0,0.18434343434343434,2.1873377249697903,26.433300018310547,47.0,0.0
school_notebooks_train_0101138,train,clean_core,,ещё,0.10619703389830508,0.038797669491525424,3.0,0.2916666666666667,2.6665934737307153,14.944120407104492,31.0,0.0
school_notebooks_train_0084125,train,clean_core,,ошибками,0.10943930041152264,0.03285751028806584,8.0,0.21292775665399238,3.2234575936561014,6.364261627197266,24.0,0.0
school_notebooks_train_0009674,train,clean_core,,только,0.1555581180811808,0.030096863468634685,2.0,0.4144981412639405,4.774624501753476,10.877190589904785,45.0,0.0
school_notebooks_train_0192658,train,hard_real,fg_high,их,0.1756859756097561,0.033727134146341466,1.0,0.13186813186813187,4.985907043041417,14.296493530273438,58.650001525878906,0.0
school_notebooks_train_0258227,train,clean_core,,над,0.07675137362637363,0.03382554945054945,1.0,0.24170616113744076,2.2501483279877084,14.009443283081055,49.0,0.0
school_notebooks_train_0227304,train,clean_core,,растить-,0.0873001453488372,0.031795058139534885,4.0,0.2016348773841962,2.686111163844653,12.653252601623535,31.0,0.0
